annee;code_essai;commune;numero_departement;modalite;BenR;StrR;CarR;TriS;TriLR;TriMR;TriR6;TriR7-R8;MDR;TriHR
2018;dajnciznzucbnz;Tourailles;41;TNT;80;90;0;0;0;80;20;60;0;20
2018;dajnciznzucbnz;Tourailles;41;TNT;85;95;0;0;5;75;15;60;0;20
2018;JR117;Teillé;44;TNT;35;100;0;0;0;75;15;60;0;25
2018;dajnciznzucbnz;Tourailles;41;TNT;90;100;0;0;0;85;20;65;0;15
2018;dajnciznzucbnz;Tourailles;41;TNT;90;100;0;0;0;95;0;95;0;5
2018;138773;Aubigny aux kaisnes;2;TNT;85;100;0;0;0;80;15;65;0;20
2018;138777;Aubigny aux kaisnes;2;TNT;90;100;0;0;0;90;5;85;0;10
2018;138777;Aubigny aux kaisnes;2;TNT;60;100;0;0;0;85;10;75;0;15
2018;LG 110;Fresnes en woevre;55;TNT;100;100;0;0;0;80;10;70;0;20
2018;FP18FRAC42ZEUI;Castelsarrasin;82;TNT;80;100;0;0;0;90;25;65;0;10
2018;FP18FRAC42ZEUI;Castelsarrasin;82;TR;100;100;0;0;0;90;0;90;0;10
2018;FP18FRAC42ZEUI;Castelsarrasin;82;TR;80;100;0;0;0;90;0;90;0;10
2018;FP18FRAC42ZEUI;Castelsarrasin;82;TR;75;100;0;0;0;100;10;90;0;0
2018;lcsjbhvcozhcbvbzjec;Tourailles;41;TNT;35;100;0;0;0;80;15;65;0;20
2018;lcsjbhvcozhcbvbzjec;Tourailles;41;TNT;45;100;0;0;5;75;15;60;0;20
2018;lcsjbhvcozhcbvbzjec;Tourailles;41;TR;20;100;0;0;10;85;5;80;0;5
2018;lcsjbhvcozhcbvbzjec;Tourailles;41;TR;80;100;0;0;0;70;20;50;0;30
2018;lcsjbhvcozhcbvbzjec;Tourailles;41;TR;80;100;0;0;0;90;30;60;0;10
2018;138778;Montans;81;TNT;75;100;0;0;0;85;25;60;0;15
2018;138778;Montans;81;TR;100;100;0;0;5;95;10;85;0;0
2018;138778;Montans;81;TR;90;80;0;0;0;100;10;90;0;0
2018;zbvchzjcjnaebcizbc;Villons les buissons;14;TNT;95;100;0;0;0;35;35;0;0;65
2018;FRANTF174;Marboué;28;TNT;90;95;0;0;0;85;20;65;5;10
2018;138776;Gilly Lés Cîteaux;21;TNT;90;100;0;0;0;85;5;80;5;10
2018;138776;Gilly Lés Cîteaux;21;TR;40;100;0;0;0;100;10;90;0;0
2018;138776;Gilly Lés Cîteaux;21;TR;50;100;0;0;10;70;0;70;0;20
2018;138776;Gilly Lés Cîteaux;21;TR;50;100;0;0;10;85;0;85;0;5
2018;CAT_5;La Rouxiere;44;TNT;80;100;0;0;0;20;20;0;0;80
2018;C75;Lusignan;86;TNT;50;100;0;0;0;20;20;0;0;80
2018;C75;Lusignan;86;TR;75;100;0;0;0;50;15;35;0;50
2018;C75;Lusignan;86;TR;80;100;0;0;0;75;10;65;0;25
2018;C75;Lusignan;86;TR;30;100;0;0;0;80;70;10;0;20
2018;C75;Lusignan;86;TR;50;100;0;0;0;50;30;20;0;50
2018;C75;Lusignan;86;TR;100;100;0;0;0;40;40;0;0;60
2018;C75;Lusignan;86;TR;100;100;0;0;0;70;25;45;0;30
2018;C75;Lusignan;86;TR;80;95;0;0;0;55;50;5;0;45
2018;C75;Lusignan;86;TR;90;100;0;0;0;70;70;0;0;30
2018;C75;Lusignan;86;TR;90;100;0;0;10;10;10;0;0;80
2018;C75;Lusignan;86;TR;60;100;0;0;5;45;45;0;0;50
2018;C75;Lusignan;86;TR;80;100;0;0;5;10;10;0;0;85
2018;C75;Lusignan;86;TR;80;95;0;0;0;45;45;0;0;55
2018;C75;Lusignan;86;TR;85;100;0;0;0;50;50;0;0;50
2018;GF136;Varois et Chaignot;21;TNT;90;100;0;0;0;85;15;70;5;10
2018;2018-10;Combertault;21;TNT;95;95;0;0;0;80;10;70;5;15
2018;2018-10;Combertault;21;TR;100;100;0;0;10;50;15;35;0;40
2018;2018-10;Combertault;21;TR;100;100;0;0;0;20;20;0;15;65
2018;2018-10;Combertault;21;TR;90;100;0;0;0;30;30;0;15;55
2018;2018-10;Combertault;21;TR;90;95;0;0;0;75;75;0;20;5
2018;2018-10;Combertault;21;TR;100;100;0;0;5;30;30;0;10;55
2018;2018-10;Combertault;21;TR;95;100;0;0;0;20;20;0;35;45
2018;2018-10;Combertault;21;TR;100;100;0;0;0;40;30;10;10;50
2018;143755;Varaize;17;TNT;100;100;0;0;0;50;50;0;0;50
2018;138790;Bignan;56;TNT;95;100;25;0;0;10;10;0;5;85
2018;138789;Bergerac;24;TNT;40;100;0;0;0;60;40;20;0;40
2018;138780;Bergerac;24;TNT;45;100;0;0;0;60;40;20;0;40
2018;138780;Bergerac;24;TNT;60;100;0;0;0;10;10;0;0;90
2018;138780;Bergerac;24;TNT;50;100;0;0;0;25;25;0;0;75
2018;144108;Saint Mathurin sur loire;49;TNT;45;100;0;0;0;50;50;0;0;50
2018;144108;Saint Mathurin sur loire;49;TR;60;100;0;0;0;20;20;0;0;80
2018;144108;Saint Mathurin sur loire;49;TR;100;100;0;0;0;70;15;55;0;30
2018;144108;Saint Mathurin sur loire;49;TR;95;100;0;0;0;70;50;20;0;30
2018;144108;Saint Mathurin sur loire;49;TR;100;100;0;0;0;30;30;0;0;70
2018;CAT_4;Juvigné;53;TNT;45;100;0;0;0;0;0;0;20;80
2018;143787;Le Subdray;18;TNT;70;90;0;0;0;75;20;55;0;25
2018;2018-17;Saint Nicolas les citeaux;21;TNT;65;100;0;0;0;60;50;10;30;10
2018;2018-17;Saint Nicolas les citeaux;21;TR;60;100;0;0;0;85;45;40;15;0
2018;2018-17;Saint Nicolas les citeaux;21;TR;50;100;0;0;0;50;25;25;25;25
2018;2018-17;Saint Nicolas les citeaux;21;TR;100;100;0;0;0;20;20;0;30;50
2018;2018-17;Saint Nicolas les citeaux;21;TR;40;100;0;0;0;50;40;10;10;40
2018;2018-17;Saint Nicolas les citeaux;21;TR;90;100;0;0;0;85;35;50;15;0
2018;127784;Mereville;91;TNT;70;100;0;0;0;85;15;70;15;0
2018;127784;Mereville;91;TR;90;100;0;0;0;100;10;90;0;0
2018;127784;Mereville;91;TR;95;100;0;0;0;95;15;80;5;0
2018;okjhgvchuqsvczuicvz;Chavagnes;49;;80;100;0;0;10;50;50;0;10;30
2018;okjhgvchuqsvczuicvz;Chavagnes;49;;75;100;0;0;0;65;65;0;0;35
2018;okjhgvchuqsvczuicvz;Chavagnes;49;;100;100;15;0;0;75;10;65;0;25
2018;okjhgvchuqsvczuicvz;Chavagnes;49;;10;100;0;0;0;50;10;40;0;50
2018;okjhgvchuqsvczuicvz;Chavagnes;49;;80;100;0;0;0;40;20;20;0;60
2018;okjhgvchuqsvczuicvz;Chavagnes;49;;40;100;0;0;0;85;20;65;0;15
2018;ZAN1;Medavy;61;;30;100;0;0;0;80;20;60;0;20
2018;ZAN1;Medavy;61;;30;100;0;0;0;75;15;60;0;25
2018;ZAN1;Medavy;61;;80;100;0;0;0;30;5;25;0;70
2018;127784;Isse;51;TNT;100;100;0;0;0;60;0;60;0;40
2018;127784;Isse;51;TR;100;100;0;0;0;85;0;85;0;15
2018;I3T14S1;Abbeville;80;TR;100;100;0;0;0;45;0;45;0;55
2018;138781;Aubigny aux kaisnes;2;TNT;100;100;0;0;0;60;0;60;0;40
2018;138781;Aubigny aux kaisnes;2;TR;100;100;0;0;0;95;5;90;0;5
2018;138781;Aubigny aux kaisnes;2;TR;100;100;0;0;0;90;0;90;0;10
2018;138773;Aubigny aux kaisnes;2;TNT;100;100;0;0;0;80;80;0;20;0
2018;138773;Aubigny aux kaisnes;2;TR;100;100;0;0;0;85;10;75;0;15
2018;138773;Aubigny aux kaisnes;2;TR;100;100;0;0;0;30;30;0;0;70
2018;138773;Aubigny aux kaisnes;2;TR;95;100;0;0;0;50;10;40;0;50
2018;138773;Aubigny aux kaisnes;2;TR;100;100;0;0;0;70;30;40;0;30
2018;143756;Cosse le vivien;53;TNT;60;100;0;0;10;20;20;0;0;70
2018;143757;Cosse le vivien;53;TR;50;100;5;0;0;20;20;0;0;80
2018;143758;Cosse le vivien;53;TR;50;100;0;0;0;10;10;0;0;90
2018;143759;Cosse le vivien;53;TR;100;100;0;0;10;55;30;25;0;35
2018;143760;Cosse le vivien;53;TR;60;100;0;0;10;30;30;0;0;60
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TNT;70;100;0;0;0;25;25;0;10;65
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;90;100;0;0;0;70;35;35;5;25
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;100;100;0;0;0;75;30;45;0;25
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;100;100;0;0;0;30;10;20;0;70
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;100;100;0;0;0;30;10;20;0;70
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;90;100;0;0;0;40;40;0;5;55
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;95;100;0;0;10;0;0;0;10;80
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;90;100;0;0;0;50;20;30;20;30
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;90;100;0;0;0;40;40;0;10;50
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;100;100;0;0;5;10;10;0;0;85
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;90;100;33;0;0;40;40;0;0;60
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;95;100;15;0;0;50;30;20;5;45
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;100;100;15;0;0;40;40;0;5;55
2018;lkjhbvgbxhgdvczucguvc;Berville;76;TR;100;100;0;0;0;50;15;35;0;50
2018;MA118;Tourrenquets;32;;45;100;0;0;0;70;20;50;0;30
2018;138774;Vitot;27;TNT;100;100;0;0;0;60;25;35;0;40
2018;138774;Vitot;27;TR;100;100;0;0;0;80;50;30;0;20
2018;138774;Vitot;27;TR;90;100;0;0;0;10;10;0;13;77
2018;138774;Vitot;27;TR;100;100;0;0;0;20;20;0;0;80
2018;138775;Vitot;27;;100;100;0;0;0;20;20;0;0;80
2018;jvbzuvbehduzhd;Abbeville;80;;100;100;0;0;0;60;50;10;40;0
2018;jvbzuvbehduzhd;Abbeville;80;;100;100;0;0;0;80;30;50;10;10
2018;143772;Inchy en artois;62;TNT;90;100;0;0;0;30;20;10;10;60
2018;143772;Inchy en artois;62;TR;100;100;0;0;0;20;20;0;10;70
2018;143772;Inchy en artois;62;TR;60;100;0;0;10;10;10;0;10;70
2018;143772;Inchy en artois;62;TR;90;100;0;0;0;30;30;0;25;45
2018;143772;Inchy en artois;62;TR;100;100;0;0;0;10;10;0;27;63
2018;138695;Châlons en champagne;51;TNT;100;100;0;0;0;90;15;75;0;10
2018;143753;Saint martin des champs;78;TNT;90;100;0;0;5;55;0;55;0;40
2018;143753;Saint martin des champs;78;TR;100;100;0;0;0;20;20;0;15;65
2018;143753;Saint martin des champs;78;TR;50;100;0;0;0;20;20;0;15;65
2018;143753;Saint martin des champs;78;TR;50;100;0;0;0;60;20;40;0;40
2018;143753;Saint martin des champs;78;TR;90;100;0;0;0;40;20;20;10;50
2018;pcniznjnzenfrvjevh;Isomes;52;TNT;25;100;0;0;0;90;30;60;0;10
2018;pcniznjnzenfrvjevh;Isomes;52;TR;50;100;0;0;0;30;30;0;15;55
2018;pcniznjnzenfrvjevh;Isomes;52;TR;70;100;0;0;0;85;15;70;15;0
2018;pcniznjnzenfrvjevh;Isomes;52;TR;100;100;0;0;0;90;10;80;0;10
2018;pcniznjnzenfrvjevh;Isomes;52;TR;80;100;0;0;0;65;25;40;20;15
2018;127784;Chouday;36;TNT;90;100;0;0;5;65;20;45;0;30
2018;143777;La ferté chevresis;2;TNT;95;100;0;0;0;40;40;0;5;55
2018;143777;La ferté chevresis;2;TR;100;100;0;0;0;80;40;40;5;15
2018;143777;La ferté chevresis;2;TR;100;100;0;0;0;80;20;60;20;0
2018;143777;La ferté chevresis;2;TR;100;100;0;0;0;70;20;50;30;0
2018;143777;La ferté chevresis;2;TR;75;100;0;0;0;80;50;30;20;0
2018;138781;Aubigny aux kaisnes;2;TNT;80;100;0;0;0;70;45;25;10;20
2018;138781;Aubigny aux kaisnes;2;TR;100;100;0;0;0;10;10;0;5;85
2018;138781;Aubigny aux kaisnes;2;TR;70;100;0;0;0;10;10;0;15;75
2018;138781;Aubigny aux kaisnes;2;TR;20;10;0;0;0;10;10;0;90;0
2018;138781;Aubigny aux kaisnes;2;TR;40;100;0;0;0;80;20;60;15;5
2018;138781;Aubigny aux kaisnes;2;TR;90;100;0;0;0;10;10;0;10;80
2018;B26;Coulommiers;77;TNT;80;95;0;0;0;70;50;20;10;20
2018;B26;Coulommiers;77;TR;90;100;0;0;0;90;20;70;0;10
2018;B26;Coulommiers;77;TR;80;100;0;0;0;20;20;0;30;50
2018;B26;Coulommiers;77;TR;70;100;0;0;0;70;15;55;0;30
2018;B26;Coulommiers;77;TR;70;100;0;0;0;90;0;90;0;10
2018;B26;Coulommiers;77;TR;90;100;0;0;0;65;20;45;10;25
2018;E90;Marchelepot;80;TNT;90;100;0;0;0;60;40;20;8;32
2018;E90;Marchelepot;80;TR;95;100;0;0;0;20;20;0;10;70
2018;E90;Marchelepot;80;TR;90;100;0;0;0;0;0;0;0;100
2018;E90;Marchelepot;80;TR;100;100;0;0;0;60;40;20;0;40
2018;E90;Marchelepot;80;TR;100;100;0;0;0;65;65;0;0;35
2018;E90;Marchelepot;80;TR;100;100;0;0;0;10;10;0;40;50
2018;E90;Marchelepot;80;TR;100;100;0;0;0;0;0;0;25;75
2018;E90;Marchelepot;80;TR;90;100;0;0;0;30;30;0;70;0
2018;E90;Marchelepot;80;TR;95;100;0;0;0;15;15;0;10;75
2018;E90;Marchelepot;80;TR;100;100;0;0;0;10;10;0;18;72
2018;E90;Marchelepot;80;TR;100;100;0;0;0;0;0;0;15;85
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;TR;70;100;0;0;0;70;20;50;0;30
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;;95;100;0;0;0;60;15;45;0;40
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;;85;100;0;0;0;65;25;40;0;35
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;;80;100;0;0;10;70;40;30;20;0
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;;80;100;0;0;0;60;30;30;18;22
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;;70;100;0;0;5;35;35;0;60;0
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;;50;100;0;0;0;50;50;0;18;32
2018;ofbjzbacujbaoaefoihaebh;Bucy saint liphard;45;;60;100;0;0;0;10;10;0;55;35
2018;jkzbjzdbzjkzn;Berneville;62;TNT;90;100;0;0;0;60;40;20;40;0
2018;jkzbjzdbzjkzn;Berneville;62;TR;70;100;0;0;0;10;10;0;60;30
2018;jkzbjzdbzjkzn;Berneville;62;TR;95;100;0;0;0;10;10;0;10;80
2018;jkzbjzdbzjkzn;Berneville;62;TR;85;100;0;0;0;30;30;0;30;40
2018;143754;Saint Grégoire;35;TNT;70;100;15;0;0;10;10;0;0;90
2018;143754;Saint Grégoire;35;TR;70;100;30;0;0;10;10;0;35;55
2018;143754;Saint Grégoire;35;TR;90;100;30;0;0;0;0;0;18;82
2018;143754;Saint Grégoire;35;TR;90;100;20;0;0;20;20;0;5;75
2018;143754;Saint Grégoire;35;TR;90;100;40;0;0;20;20;0;10;70
2018;138693;Vievy-le-Rayé;41;TNT;85;100;0;0;5;70;15;55;0;25
2018;138693;Vievy-le-Rayé;41;TR;80;80;0;0;0;90;80;10;10;0
2018;138693;Vievy-le-Rayé;41;TR;95;100;0;0;0;80;20;60;0;20
2018;138694;Vievy-le-Rayé;41;TR;85;100;0;0;0;30;20;10;0;70
2018;138693;Vievy-le-Rayé;41;TR;90;100;0;0;0;90;10;80;0;10
2018;138693;Vievy-le-Rayé;41;TR;100;100;0;0;0;10;10;0;0;90
2018;G26;Beauval en caux;76;;100;100;10;0;0;0;0;0;0;100
2018;G26;Beauval en caux;76;;100;100;20;0;0;0;0;0;0;100
2018;G26;Beauval en caux;76;;100;100;15;0;0;0;0;0;0;100
2018;G26;Beauval en caux;76;;100;100;10;0;0;0;0;0;0;100
2018;G26;Beauval en caux;76;;100;100;5;0;0;0;0;0;0;100
2018;G26;Beauval en caux;76;;100;100;30;0;0;5;5;0;0;95
2018;G26;Beauval en caux;76;;100;100;30;0;0;5;5;0;0;95
2018;G26;Beauval en caux;76;;30;100;60;0;0;0;0;0;0;100
2018;G26;Beauval en caux;76;;95;100;15;0;0;0;0;0;15;85
2018;G26;Beauval en caux;76;;100;100;0;0;0;15;15;0;20;65
2018;FP18FRAC75LED1-01;Arcay;18;;90;100;0;0;0;80;80;0;0;20
2018;FP18FRAC75LED1-02;Arcay;18;;70;100;0;0;0;10;10;0;0;90
2018;FP18FRAC75LED1-04;Arcay;18;;90;100;0;0;0;0;0;0;15;85
2018;FP18FRAC75LED1-11;Arcay;18;;100;95;0;0;0;10;0;10;0;90
2018;FP18FRAC75LED1-13;Arcay;18;;90;100;0;0;0;10;10;0;0;90
2018;FP18FRAC75LED1-14;Arcay;18;;100;100;0;0;0;20;20;0;0;80
2018;143775;Villers bocage;80;TNT;90;100;0;0;0;20;20;0;0;80
2018;SEV_2;Etrepy;51;TNT;95;90;0;0;5;5;5;0;0;90
2018;SEV_3;Erneville aux bois;55;TNT;85;100;0;0;0;80;20;60;20;0
2018;127784;Dampierre sur avre;28;TNT;80;100;0;0;0;20;20;0;20;60
2018;127784;Dampierre sur avre;28;TR;80;100;0;0;0;10;10;0;25;65
2018;127784;Dampierre sur avre;28;TR;90;100;0;0;0;5;5;0;25;70
2018;127784;Dampierre sur avre;28;TR;90;100;0;0;0;5;5;0;65;30
2018;127784;Dampierre sur avre;28;TR;85;100;10;0;0;20;20;0;15;65
2018;GC2;Frévin capelle;62;TNT;95;100;0;0;0;40;40;0;15;45
2018;GC2;Frévin capelle;62;;95;100;20;0;0;10;10;0;10;80
2018;GC2;Frévin capelle;62;;90;100;0;0;0;5;5;0;7;88
2018;GC2;Frévin capelle;62;;95;100;0;0;0;0;0;0;15;85
2018;GC2;Frévin capelle;62;;95;100;0;0;0;0;0;0;0;100
2018;GC2;Frévin capelle;62;;95;100;0;0;0;10;10;0;0;90
2018;GN9;Marchelepot;80;TNT;95;100;5;0;0;0;0;0;0;100
2018;GN9;Marchelepot;80;;100;100;15;0;0;20;20;0;30;50
2018;GN9;Marchelepot;80;TR;95;100;10;0;0;0;0;0;45;55
2018;GN9;Marchelepot;80;TR;95;100;0;0;0;0;0;0;25;75
2018;GN9;Marchelepot;80;TR;95;100;0;0;0;0;0;0;40;60
2018;GN9;Marchelepot;80;TR;95;100;0;0;0;0;0;0;60;40
2018;226;Neuville saint vaast;62;TNT;100;100;0;0;0;10;10;0;15;75
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;0;0;0;0;100
2018;226;Neuville saint vaast;62;;95;100;0;0;0;0;0;0;0;100
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;15;15;0;10;75
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;5;5;0;15;80
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;0;0;0;15;85
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;0;0;0;15;85
2018;226;Neuville saint vaast;62;TR;100;100;25;0;0;5;5;0;15;80
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;0;0;0;15;85
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;10;10;0;15;75
2018;226;Neuville saint vaast;62;TR;100;100;0;0;0;10;10;0;10;80
2018;226;Neuville saint vaast;62;TR;100;100;20;0;0;0;0;0;37;63
2018;FP18FRAC42LED1-02;Arcay;18;;85;100;0;0;0;30;15;15;10;60
2018;FP18FRAC42LED1-03;Arcay;18;;80;100;0;0;0;10;10;0;15;75
2018;FP18FRAC42LED1-04;Arcay;18;;85;100;10;0;0;30;30;0;18;52
2018;138779;La Cheppe;51;TNT;70;100;0;0;0;0;0;0;0;100
2018;138779;La Cheppe;51;TR;80;85;0;0;0;20;20;0;20;60
2018;Z36;Ploermel;56;TNT;80;100;0;0;0;60;50;10;10;30
2018;Z36;Ploermel;56;;80;90;0;0;0;0;0;0;50;50
2018;Z36;Ploermel;56;;80;95;0;0;0;0;0;0;100;0
2018;Z36;Ploermel;56;TR;90;90;0;0;0;0;0;0;100;0
2018;Z36;Ploermel;56;TR;80;100;0;0;0;70;30;40;30;0
2018;Z36;Ploermel;56;TR;80;100;30;0;0;20;20;0;10;70
2018;Z36;Ploermel;56;TR;60;100;0;0;0;0;0;0;15;85
2018;Z36;Ploermel;56;TR;60;100;0;0;0;0;0;0;30;70
2018;Z36;Ploermel;56;TR;80;100;0;0;0;10;10;0;10;80
2018;Z36;Ploermel;56;TR;50;100;0;0;0;20;20;0;20;60
2018;Z36;Ploermel;56;TR;90;100;35;0;0;10;10;0;35;55
2018;Z36;Ploermel;56;TR;20;100;0;0;0;5;5;0;85;10
2018;Z36;Ploermel;56;TR;15;100;10;0;0;0;0;0;0;100
2018;K58;Louvigny;14;TNT;95;100;10;0;0;50;20;30;10;40
2018;K58;Louvigny;14;TR;100;100;0;0;0;0;0;0;0;100
2018;K58;Louvigny;14;TR;90;100;10;0;0;0;0;0;15;85
2018;K58;Louvigny;14;TR;100;100;10;0;0;0;0;0;10;90
2018;K58;Louvigny;14;TR;100;100;0;0;0;10;0;10;0;90
2018;K58;Louvigny;14;TR;100;100;0;0;0;30;30;0;15;55
2018;K58;Louvigny;14;TR;95;100;0;0;0;10;10;0;10;80
2018;K58;Louvigny;14;TR;100;100;0;0;0;0;0;0;18;82
2018;K58;Louvigny;14;TR;100;100;0;0;0;90;20;70;0;10
2018;K58;Louvigny;14;TR;95;100;0;0;0;10;10;0;30;60
2018;K59;Louvigny;14;TNT;100;100;0;0;0;0;0;0;0;100
2018;K59;Louvigny;14;TR;100;100;0;0;0;0;0;0;0;100
2018;K59;Louvigny;14;TR;100;100;0;0;0;0;0;0;0;100
2018;K59;Louvigny;14;TR;100;100;0;0;0;0;0;0;20;80
2018;K59;Louvigny;14;TR;95;95;10;0;0;0;0;0;0;100
2018;K59;Louvigny;14;TR;100;100;0;0;0;20;20;0;0;80
2018;FP18FRAC42BIL1;Cravant;45;TNT;60;100;0;0;0;50;30;20;0;50
2018;FP18FRAC42BIL1;Cravant;45;TR;100;100;0;0;0;50;20;30;0;50
2018;FP18FRAC42BIL1;Cravant;45;;100;100;0;0;5;65;35;30;0;30
2018;FP18FRAC42BIL1;Cravant;45;;90;100;0;0;5;35;35;0;20;40
2018;K24;Loyat;56;;90;100;0;0;0;0;0;0;25;75
2018;K24;Loyat;56;;90;100;0;0;0;0;0;0;0;100
2018;K24;Loyat;56;;40;100;0;0;0;0;0;0;0;100
2018;K24;Loyat;56;;30;100;0;0;0;70;15;55;0;30
2018;K24;Loyat;56;;10;100;0;0;0;40;40;0;0;60
2018;K24;Loyat;56;;20;90;0;0;0;10;10;0;0;90
2018;K24;Loyat;56;;50;100;0;0;0;20;10;10;0;80
2018;K24;Loyat;56;;50;100;0;0;0;80;50;30;10;10
2018;CAL_1;Trebrivan;22;TNT;35;100;0;0;0;45;30;15;5;50
2018;SEV_1;Seraincourt;8;TNT;90;100;0;0;0;20;20;0;5;75
2018;fr18frac02ll01;Beine nauroy;51;TNT;90;90;0;0;10;10;10;0;25;55
2018;fr18frac02ll01;Beine nauroy;51;TR;95;95;0;0;0;5;0;0;5;90
2018;fr18frac02ll01;Beine nauroy;51;TR;95;100;0;0;0;0;0;0;50;50
2018;fr18frac02ll01;Beine nauroy;51;TR;95;100;0;0;0;20;20;0;10;70
2018;fr18frac02ll01;Beine nauroy;51;TR;45;100;0;0;0;5;5;0;5;90
2018;K25;Radenac;56;TNT;60;100;0;0;0;25;25;0;15;60
2018;K25;Radenac;56;;80;95;0;0;0;15;15;0;5;80
2018;K25;Radenac;56;;30;100;0;0;0;20;20;0;15;65
2018;K25;Radenac;56;;90;100;0;0;0;50;50;0;10;40
2018;K25;Radenac;56;;75;100;0;0;0;10;10;0;10;80
2018;K25;Radenac;56;;35;100;0;0;0;10;10;0;5;85
2018;143769;Bruyères et montbérault;2;TR;95;100;10;0;0;10;10;0;20;70
2018;143769;Bruyères et montbérault;2;TR;95;100;0;0;0;20;20;0;10;70
2018;143769;Bruyères et montbérault;2;TR;95;100;0;0;5;10;10;0;15;70
2018;143769;Bruyères et montbérault;2;TR;100;100;0;0;0;85;10;75;10;5
2018;749;Pontfaverger moronvilliers;51;TNT;100;100;0;0;0;15;15;0;15;70
2018;749;Pontfaverger moronvilliers;51;;100;100;0;0;0;5;5;0;5;90
2018;749;Pontfaverger moronvilliers;51;;85;100;0;0;5;5;5;0;15;75
2018;749;Pontfaverger moronvilliers;51;;95;100;0;0;0;10;10;0;5;85
2018;749;Pontfaverger moronvilliers;51;;70;90;0;0;0;25;25;0;15;60
2018;749;Pontfaverger moronvilliers;51;;100;100;0;0;0;25;25;0;10;65
2018;749;Pontfaverger moronvilliers;51;;95;100;0;0;0;10;10;0;17;73
2018;749;Pontfaverger moronvilliers;51;;100;100;0;0;0;20;20;0;15;65
2018;749;Pontfaverger moronvilliers;51;;95;100;0;0;0;10;10;0;40;50
2018;749;Pontfaverger moronvilliers;51;;95;100;0;0;0;0;0;0;20;80
2018;749;Pontfaverger moronvilliers;51;;70;100;0;0;0;20;20;0;80;0
2018;749;Pontfaverger moronvilliers;51;;100;100;0;0;0;10;10;0;60;30
2018;749;Pontfaverger moronvilliers;51;;30;100;0;0;0;75;35;40;10;15
2018;CAT_6;St Léger de Montbrillais;86;;85;100;0;0;0;90;20;70;10;0
2018;CA 70 01 CH;Chaumercenne;70;TR;80;100;0;0;10;75;25;50;15;0
2018;CA 70 02 VA;Valay;70;TR;95;100;0;0;0;40;5;35;15;45
2018;CA 70 03 BO;Bougnon;70;TR;95;100;0;0;10;80;10;70;10;0
2018;CA 70 04 VIL;Villersexel;70;TR;100;95;0;0;0;80;0;80;0;20
2018;CA 70 05 SL;Saint Loup;39;TR;100;100;0;0;0;80;10;70;15;5
2018;143767;Fouilloy;80;TR;90;100;0;0;0;50;50;0;50;0
2018;143767;Fouilloy;80;TR;100;100;0;0;0;0;0;0;20;80
2018;143767;Fouilloy;80;TR;100;100;0;0;0;0;0;0;95;5
2018;143767;Fouilloy;80;TR;85;100;0;0;0;15;15;0;15;70
2018;FR18E7B098SG01C;Harbonnieres ;80;TNT;95;100;0;0;0;0;0;0;20;80
2018;FR18E7B098SG01C;Harbonnieres ;80;TR;95;100;0;0;0;10;10;0;15;75
2018;FR18E7B098SG01C;Harbonnieres ;80;TR;90;100;0;0;0;10;10;0;10;80
2018;FR18E7B098SG01C;Harbonnieres ;80;TR;100;100;0;0;0;10;10;0;15;75
2018;FR18E7B098SG01C;Harbonnieres ;80;TR;95;100;0;0;0;40;40;0;10;50
2018;F63 67 18;Boutervilliers;91;TR;85;100;0;0;0;10;10;0;30;60
2018;F63 67 18;Boutervilliers;91;TR;70;100;0;0;0;30;30;0;25;45
2018;F63 67 18;Boutervilliers;91;TR;100;100;0;0;0;0;0;0;20;80
2018; 67 18;Boutervilliers;91;TR;100;100;0;0;0;10;10;0;50;40
2018;109CAGR2018;MEZIERES-EN-SANTERRE;80;TNT;90;90;0;0;0;40;40;0;15;45
